ps aux
USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
its         2084  0.0  0.0  91216  6120 ?        Sl   lug23   0:00 /usr/sbin/xrd
its         2169  0.0  0.0   7980  1908 ?        Ss   lug23   0:00 /usr/bin/ssh-
its         2194  0.0  0.0 309632  7808 ?        Ssl  lug23   0:00 /usr/libexec/
its         2200  0.0  0.0   8616  4352 ?        S    lug23   0:00 /usr/bin/dbus
its         2268  0.0  0.0  91920  5504 ?        Ssl  lug23   0:00 /usr/libexec/
its         2280  0.0  0.1 593048 17152 ?        Ssl  lug23   0:00 /usr/libexec/
its         2290  0.0  0.0 388396  7964 ?        SLl  lug23   0:00 /usr/bin/gnom
its         2305 18.0  2.9 6897472 491020 ?      Ssl  lug23 205:44 /usr/bin/gnom
its         2357  0.0  0.1 583028 20352 ?        Sl   lug23   0:00 /usr/libexec/
root        2364  0.0  0.0 242108  8576 ?        Ssl  lug23   0:00 /usr/libexec/
its         2367  0.0  0.1 1072188 25472 ?       Ssl  lug23   0:00 /usr/libexec/
root        2368  0.0  0.0 240044  7296 ?        Ssl  lug23   0:00 /usr/libexec/
root        2372  0.0  0.0 240276  7836 ?        Ssl  lug23   0:01 /usr/libexec/
its         2381  0.0  0.2 597228 40576 ?        Sl   lug23   0:00 /usr/libexec/
its         2390  0.0  0.1 840520 30208 ?        Ssl  lug23   0:00 /usr/libexec/
its         2402  0.0  0.0 338408 14848 ?        Sl   lug23   0:00 /usr/libexec/
its         2404  0.0  0.0 157104  5888 ?        Ssl  lug23   0:00 /usr/libexec/
its         2411  0.0  0.0 389796 10368 ?        Ssl  lug23   0:00 /usr/libexec/
root        2418  0.0  0.0 393224 12888 ?        Ssl  lug23   0:00 /usr/libexec/
its         2423  0.0  0.1 672424 28544 ?        Ssl  lug23   0:00 /usr/libexec/
its         2451  0.0  0.0 315224  7936 ?        Ssl  lug23   0:02 /usr/libexec/
its         2456  0.0  0.0 237392  6528 ?        Ssl  lug23   0:00 /usr/libexec/
its         2460  0.0  0.0 236644  6528 ?        Ssl  lug23   0:00 /usr/libexec/
its         2464  0.0  0.0 236436  6144 ?        Ssl  lug23   0:00 /usr/libexec/
root        2468  0.0  0.1 298380 20064 ?        Ssl  lug23   0:00 /usr/libexec/
its         2475  0.0  0.0 388612  8832 ?        Sl   lug23   0:00 /usr/libexec/
its         2486  0.0  0.1 2873944 27332 ?       Sl   lug23   0:00 /usr/bin/gjs 
its         2489  0.0  0.0 162756  8064 ?        Sl   lug23   0:03 /usr/libexec/
its         2507  0.0  0.0 754960 13696 ?        Ssl  lug23   0:01 /usr/libexec/
its         2509  0.0  0.0   2892  1536 ?        Ss   lug23   0:00 sh -c /usr/bi
its         2510  0.0  0.0 310440  6400 ?        Ssl  lug23   0:00 /usr/libexec/
its         2512  0.0  0.1 599540 27332 ?        Ssl  lug23   0:00 /usr/libexec/
its         2513  0.0  0.0 315492 11768 ?        Sl   lug23   0:46 /usr/bin/ibus
its         2515  0.0  0.0 375488 15872 ?        Ssl  lug23   0:00 /usr/libexec/
its         2516  0.0  0.0 312168  7680 ?        Ssl  lug23   0:01 /usr/libexec/
its         2518  0.0  0.1 341448 23780 ?        Ssl  lug23   0:00 /usr/libexec/
its         2519  0.0  0.1 865096 28620 ?        Ssl  lug23   0:00 /usr/libexec/
its         2521  0.0  0.1 451472 26636 ?        Ssl  lug23   0:00 /usr/libexec/
its         2524  0.0  0.0 249876 10880 ?        Ssl  lug23   0:00 /usr/libexec/
its         2526  0.0  0.0 457868  6528 ?        Ssl  lug23   0:00 /usr/libexec/
its         2527  0.0  0.0 236300  5888 ?        Ssl  lug23   0:00 /usr/libexec/
its         2529  0.0  0.0 465960 10624 ?        Ssl  lug23   0:00 /usr/libexec/
its         2531  0.0  0.0 386056  7936 ?        Ssl  lug23   0:00 /usr/libexec/
its         2532  0.0  0.0 319356  9472 ?        Ssl  lug23   0:00 /usr/libexec/
its         2533  0.0  0.1 341780 24708 ?        Ssl  lug23   0:00 /usr/libexec/
its         2560  0.0  0.0 232272  7296 ?        Sl   lug23   0:00 /usr/libexec/
its         2561  0.0  0.1 343412 25892 ?        Ssl  lug23   0:00 /usr/libexec/
